Problem,Sampler,Radius,Time,NumSteps,Q,X0,X1
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.710245,10000,-0.9975465502275711,3.103861096127343,3.126968792024438
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.707794,10000,-0.9522579597538608,3.1691651388099844,3.319906859063392
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.715713,10000,-0.9994677736492666,3.1484989503705227,3.124065254551552
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.703329,10000,-0.974140330971365,3.0533517418881666,3.23993675350522
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.70328,10000,-0.9947126991261943,3.16593485754025,3.195825257988722
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.712631,10000,-0.9967120522128788,3.1101096971783204,3.1762951738070857
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.706867,10000,-0.9989436720725757,3.1596483946567364,3.161049456258962
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.718437,10000,-0.9986116540770162,3.120185670464741,3.163224211211934
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.699745,10000,-0.9982588857881285,3.1099739620824374,3.128866467055601
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.704177,10000,-0.933612322157155,2.9402804291086944,3.0696506314035514
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722779,10000,-0.9989980957170055,3.1162522532977173,3.1364826457690107
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.7221,10000,-0.978664129201167,3.2605271360916754,3.156467965752456
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.720986,10000,-0.9946638637163586,3.112952806108497,3.1939973479318837
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722038,10000,-0.9986369557034179,3.147371541444458,3.171187886664938
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722421,10000,-0.9922391844114158,3.1168597034161056,3.20927685640354
MinEasomFunction,PopulationSampler,15,1.69176,25000,-0.9999999999999999,3.1415926626387565,3.141592646316924
MinEasomFunction,PopulationSampler,15,1.713477,25000,-0.9999999999999936,3.1415926879850873,3.1415925973852326
MinEasomFunction,PopulationSampler,15,1.708948,25000,-1.0,3.141592649324244,3.1415926480408483
MinEasomFunction,PopulationSampler,15,1.724209,25000,-0.999999999999999,3.1415926332484148,3.1415926678009507
MinEasomFunction,PopulationSampler,15,1.687574,25000,-0.9999999999999993,3.1415926344740486,3.1415926451491205
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.731808,25000,-1.0,3.141592646944029,3.141592656199557
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.742899,25000,-1.0,3.14159265240386,3.141592648764242
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.74659,25000,-1.0,3.141592656339347,3.141592654893235
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.751723,25000,-0.9999999999999996,3.1415926696956102,3.141592658541158
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.753408,25000,-1.0,3.1415926500207294,3.1415926527725775
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.75444,25000,-0.9999999999999999,3.1415926591188725,3.1415926481497376
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.766224,25000,-1.0,3.14159265882893,3.141592654049557
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.789317,25000,-0.9999999999999994,3.141592672188814,3.141592654292571
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.746906,25000,-0.9999999999999991,3.141592662952835,3.141592677039365
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.769197,25000,-0.9999999999999997,3.14159266897944,3.14159264950402
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.758525,25000,-0.9999999999999997,3.1415926570350954,3.1415926673030716
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.756883,25000,-0.9999999999999991,3.1415926298364996,3.141592658286887
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.751555,25000,-0.9999999999999967,3.1415926571088715,3.141592606864344
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.758874,25000,-0.9999999999999999,3.1415926497784636,3.1415926455841165
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.754823,25000,-0.9999999999999973,3.141592691941522,3.1415926362069047
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.789155,25000,-1.0,3.1415926530484932,3.1415926580101172
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.788228,25000,-0.9999999999999998,3.141592655619965,3.141592641454152
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.796129,25000,-0.9999999999999988,3.1415926419214637,3.1415926799628293
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.774549,25000,-0.9999999999999999,3.141592654311991,3.1415926461374615
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.80509,25000,-0.9999999999999999,3.141592649206344,3.1415926431619345
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.80107,25000,-1.0,3.141592656963142,3.141592649177337
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.792896,25000,-0.9999999999999991,3.141592665757298,3.1415926748487997
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.813766,25000,-0.9999999999999982,3.141592647837811,3.1415926884771013
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.80812,25000,-0.9999999999999988,3.141592625004083,3.141592655350052
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.794194,25000,-0.9999999999999996,3.1415926430738397,3.141592638920085
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.85738,25000,-0.999999999999995,3.1415926861209793,3.1415926054563448
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.870411,25000,-1.0,3.1415926497983673,3.1415926570575836
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.854643,25000,-0.9999999999999996,3.141592658462936,3.141592635398181
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.858312,25000,-0.9999999999999996,3.1415926480575234,3.141592671002508
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.835852,25000,-0.9999999999999996,3.141592671073504,3.141592650448775
MinEggHolderFunction,PopulationSampler,15,0.070161,1000,-875.3088906882984,476.83025961700804,411.2530675479847
MinEggHolderFunction,PopulationSampler,15,0.070764,1000,-931.0081416644362,467.3609402129146,445.0115818277512
MinEggHolderFunction,PopulationSampler,15,0.071563,1000,-880.6059217695686,474.41543621857824,404.90938641919547
MinEggHolderFunction,PopulationSampler,15,0.073633,1000,-853.1165312993603,417.6884071117115,491.1650776487626
MinEggHolderFunction,PopulationSampler,15,0.070662,1000,-825.7435715176978,497.34336638428556,-426.74118698407585
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.07465,1000,-945.481993091702,505.62477004884954,436.2129118145074
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.07276,1000,-887.1188466878634,397.626147168979,464.42237087187823
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.075584,1000,-859.0287910139632,502.37984881227624,-425.2562433664217
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.074461,1000,-891.805574504649,388.02503709194974,464.84427528170653
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.075334,1000,-913.6493831079611,401.39228510244294,472.82504335646587
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.072307,1000,-801.7361089088836,-507.86918367938745,-360.38214884794854
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.075653,1000,-912.8150035554884,456.48771451677123,429.4060567894069
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.072696,1000,-907.4288630479201,393.26147906757507,469.64463038453846
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.074651,1000,-921.2428713374854,510.59779366998043,439.7243825961574
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.075583,1000,-880.2566405610006,414.48972999419897,484.21195397875204
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.072849,1000,-907.4094235235203,404.5446453815049,479.7955924927099
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.074378,1000,-885.4814199806567,387.82696172306163,468.16374472036176
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.073439,1000,-935.6442341016814,498.45098809638523,432.0165388607021
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.077076,1000,-906.6964096963395,393.75635712759123,471.14268321186574
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.073586,1000,-851.3154365302541,387.74462158424467,455.6336178032816
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.073503,1000,-815.8875551885462,422.7666168344663,485.66890404981746
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.073944,1000,-834.9814242270015,395.43931749416765,457.8409569165625
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.075106,1000,-942.7673386472018,466.75094110389557,443.31919782991463
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.075462,1000,-853.8733156239426,448.56354641908024,428.80173635976536
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.075477,1000,-902.6639045552602,392.8901378897573,471.36975761910094
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.073048,1000,-902.4269277854573,511.24878397640174,438.71680994292655
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.073197,1000,-914.9823769504144,482.7599561956429,416.5464464702855
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.075055,1000,-796.021221635253,423.9272066252691,484.8340703116041
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.075895,1000,-959.3794603053293,497.6272758697378,429.3636140510522
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.073101,1000,-800.6964300714583,496.3097941902254,434.1017355352675
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.075167,1000,-957.0285246599019,501.6194116814705,431.91158092223134
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.076759,1000,-790.074582028813,423.7136941436355,483.68478700362687
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.077334,1000,-960.6146761425099,498.15237052790707,429.56577298152183
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.076111,1000,-795.1980264059082,374.61851693031224,449.24212204972235
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.075586,1000,-853.1002996585537,410.90954917863303,472.6507001245409
MinEggHolderFunction,PopulationSampler,15,0.34841,5000,-889.680568749947,478.7437183987724,412.95185797678084
MinEggHolderFunction,PopulationSampler,15,0.338179,5000,-962.7908774043015,494.4646807010447,424.80810397345647
MinEggHolderFunction,PopulationSampler,15,0.339943,5000,-917.8354670471153,458.52573804585666,431.27694846169175
MinEggHolderFunction,PopulationSampler,15,0.352512,5000,-919.9890040459974,453.81076145805474,428.682526598767
MinEggHolderFunction,PopulationSampler,15,0.343099,5000,-949.9192064535052,492.90223768985476,425.7833685722034
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.360882,5000,-947.4075998571377,486.81595335769487,417.04312016207325
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.351833,5000,-941.0804384915848,460.2832655884547,436.5221832537583
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.358937,5000,-906.3764258356634,402.81853041441923,479.4502320739686
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.343615,5000,-914.6558634791506,455.67134904796416,428.9657248984822
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.344679,5000,-946.3345648000144,468.022469574944,442.3536648832401
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.344547,5000,-962.2360921726591,498.3263526419165,428.84289193897104
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.346302,5000,-945.6353201055798,463.0670878111211,439.1061668918896
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.346406,5000,-944.257762675514,461.44285078707634,436.2673990592286
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.347481,5000,-924.6960453912941,481.34637320917477,411.7626374069321
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.340779,5000,-943.4471216735144,495.7588180432554,429.0684859733929
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.344587,5000,-925.1877958377319,466.94324440571813,439.2025492449276
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.341711,5000,-934.4876703013426,485.52394089146867,418.58875438126734
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.342037,5000,-946.6671590550715,467.8718282484656,443.58349448935724
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.34358,5000,-959.2705957564275,499.0353940155927,428.7307624260687
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.341739,5000,-950.6253571404337,490.3157209448549,419.591309278645
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.343959,5000,-938.7185320947724,507.358877285606,437.9317301951763
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.346054,5000,-951.6838356960012,488.2313210705907,420.1224278460993
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.346043,5000,-962.3668500982976,493.90305228443975,424.22040840183547
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.346821,5000,-931.263249582642,473.78375053365386,447.15882656247845
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.348459,5000,-929.9009193976246,472.19228768315605,449.09682661974375
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.349989,5000,-927.1927964269448,500.5829169792534,427.6064112353189
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.348402,5000,-952.7486755934001,497.9488720710432,426.68161355785054
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.357777,5000,-915.456260141465,483.970242093642,417.9987862223013
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.352905,5000,-949.7228320190013,495.09699524915624,428.00026202059854
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.354405,5000,-945.096163084434,497.7587085023002,430.82352136270606
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.362236,5000,-948.2451058105166,489.95029992929574,419.0691807228877
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.370315,5000,-961.285414510498,493.8053212920322,423.8401808424362
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.378413,5000,-953.807236829478,495.7226376557004,424.5626144401153
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.38144,5000,-956.110165712503,489.7791209521414,420.08342616941866
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.371261,5000,-956.0381323977879,492.8076466390464,425.10079223355217
MinEggHolderFunction,PopulationSampler,15,0.682836,10000,-953.371226781981,496.82335226144545,429.3339623795809
MinEggHolderFunction,PopulationSampler,15,0.698002,10000,-959.6543304220008,499.1629877044986,430.50166677429615
MinEggHolderFunction,PopulationSampler,15,0.712136,10000,-960.1282411603811,497.13605918204075,426.75969665519733
MinEggHolderFunction,PopulationSampler,15,0.682946,10000,-957.1921782762519,496.6967779723333,425.88734608088345
MinEggHolderFunction,PopulationSampler,15,0.65799,10000,-959.3737163381033,497.45729710464326,429.21984388790435
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.676529,10000,-956.9236214719285,501.48698791043745,431.55442712476724
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.680988,10000,-962.1644213035386,496.5480286386512,427.90029585575127
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.676479,10000,-948.5306710586492,466.38298787167383,441.3941860382363
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.68376,10000,-962.7635932679812,494.12755478830513,424.54337756640894
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.707213,10000,-959.3203301603426,500.45933365515305,431.12166706304976
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.68874,10000,-954.6151431603837,502.6669673794009,432.9457479760183
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.68665,10000,-956.7315179325335,499.2835941457825,431.08890911995763
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.685663,10000,-960.3260013825045,493.5931716321526,423.46800084725123
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.685357,10000,-957.831662785047,499.6973434960863,431.2279960113607
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.692685,10000,-944.3827195971135,465.64400599370805,442.0608409177926
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.691506,10000,-961.4675522357054,492.24286986821016,423.2589774146034
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.686235,10000,-909.1096989763867,403.85623864427555,479.0409336208986
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.703959,10000,-959.0125705905286,490.5903076814233,421.50855362511976
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.691028,10000,-949.0698509289301,493.47875328745783,422.0631420688922
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.688724,10000,-961.6946174857104,498.84000360734444,429.52241046973614
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.704881,10000,-963.2023447095374,496.65971978840787,427.60089816417724
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.705665,10000,-949.3195107638273,502.7266829786354,431.778315076013
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.7068,10000,-941.299842617183,468.76989289700924,445.2422963312257
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.702875,10000,-957.7845324231632,490.6035112902311,420.88826083860613
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.705159,10000,-960.0453235805971,498.3764921740093,428.10954788029085
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.70608,10000,-960.0087210403651,495.3170943294374,424.9344308214279
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.707208,10000,-947.5913708816984,468.19830463883375,443.19422816245475
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.707226,10000,-957.628981898409,501.3781141373248,431.8870319233364
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.711707,10000,-949.5087275196101,486.8002729518878,418.0666196654041
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,0.719711,10000,-914.4140694756527,467.7072859676587,446.4109937944413
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.735068,10000,-941.2685453465625,470.1153610084813,443.87766545418674
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.770496,10000,-950.9274862658998,488.0583645561852,420.0137499483989
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.751642,10000,-962.8636760905374,497.1115262433281,427.4452914663457
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.748068,10000,-960.1985363571689,497.78362481108957,429.35651893758154
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,0.755159,10000,-959.6777371899784,491.07947612286614,422.2604033451703
MinEggHolderFunction,PopulationSampler,15,1.779644,25000,-963.580845551909,495.6189157656193,426.35092801537866
MinEggHolderFunction,PopulationSampler,15,1.666722,25000,-963.5770238989433,495.49715544693197,426.25421157598936
MinEggHolderFunction,PopulationSampler,15,1.638456,25000,-963.5806179676339,495.644915931253,426.38373153006046
MinEggHolderFunction,PopulationSampler,15,1.641619,25000,-963.5774970861949,495.57804141409895,426.2803992708824
MinEggHolderFunction,PopulationSampler,15,1.675343,25000,-963.580494723649,495.60118320762365,426.3447652505601
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,1.720099,25000,-963.5808500516778,495.6227692189606,426.355594264941
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,1.732818,25000,-963.5808470486941,495.618509683841,426.3520177910022
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,1.743055,25000,-963.580849078335,495.62383415671786,426.3561815219652
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,1.72863,25000,-963.5808501264303,495.6221801107695,426.35502223293787
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,1.755998,25000,-963.5808498396032,495.62249205509966,426.35562729949135
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,1.774091,25000,-963.5808498592143,495.62257794346544,426.35569018776465
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,1.830362,25000,-963.5808499839547,495.6217320211553,426.35439621043855
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,1.740193,25000,-963.580832623423,495.63070017594293,426.36439347581336
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,1.706036,25000,-963.5807474551598,495.5983256092683,426.3317587520733
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,1.714913,25000,-963.580849931794,495.62232197942797,426.35490513633226
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,1.702605,25000,-963.5808498740646,495.6226888125814,426.3557736430808
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,1.703382,25000,-963.5808456592843,495.62090486419163,426.3525943834114
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,1.699722,25000,-963.5808402705079,495.6272518327907,426.3612142730038
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,1.713609,25000,-963.5808446328767,495.6181167237296,426.35018539734494
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,1.711893,25000,-963.5808483749523,495.62515568638867,426.3580534149922
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,1.728854,25000,-963.5808474707858,495.62253366447806,426.35632189318164
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,1.739939,25000,-963.580820396059,495.6304897776762,426.3605298129445
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,1.727284,25000,-963.58084193884,495.62719516906805,426.36093703998705
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,1.724823,25000,-963.5808379400703,495.62921197725774,426.3607073855903
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,1.772355,25000,-963.5808489045015,495.6226381096568,426.3548232563752
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,1.757892,25000,-963.5807083685067,495.6018868393313,426.33074058010055
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,1.816548,25000,-963.5808451735759,495.62249962156704,426.356643658064
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,1.77898,25000,-963.5807634551381,495.63837894429975,426.36682884722757
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,1.751009,25000,-963.5806478722595,495.59301025673517,426.3229642810971
MinEggHolderFunction,RadiusLimitedPopulationSampler,25,1.759248,25000,-963.5807246678796,495.60843300490444,426.3362150319141
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,1.818245,25000,-963.5808465650896,495.626542204353,426.3593182725641
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,1.874345,25000,-963.5808200338721,495.6261798227769,426.35577320602215
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,1.908997,25000,-963.5799247933185,495.61234341176333,426.3634253741015
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,1.882993,25000,-963.5800922519276,495.6253906982272,426.37434681751455
MinEggHolderFunction,RadiusLimitedPopulationSampler,50,1.776266,25000,-963.5800781036937,495.65509988972354,426.3723287257954
